match_row_id,match_key,match_title,match_date,match_label,team_1,team_2,source_pdf,source_csv,batting_team_from_filename,sequence,innings_number,batting_team,ball,over_number,ball_in_over,bowler,batsman,detail,commentary,total_runs,batsman_runs,extras,extra_type,is_boundary,boundary_type,is_wicket,dismissal_kind,is_legal_ball
2026_04_10_akatsuki_corps_vs_the_fibrillators__48,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,48,1,Akatsuki Corps,6.5,6,5,Arvind Thomas,Shadab,no run,"Arvind Thomas to Shadab, no run",0,0,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__49,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,49,1,Akatsuki Corps,7.0,7,0,Arvind Thomas,Shadab,2 runs,"Arvind Thomas to Shadab, 2 runs",2,2,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__50,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,50,1,Akatsuki Corps,7.1,7,1,Harsha LS,Raghi,2 runs,"Harsha LS to Raghi, 2 runs",2,2,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__51,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,51,1,Akatsuki Corps,7.2,7,2,Harsha LS,Raghi,no run,"Harsha LS to Raghi, no run",0,0,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__52,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,52,1,Akatsuki Corps,7.3,7,3,Harsha LS,Raghi,no run,"Harsha LS to Raghi, no run",0,0,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__53,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,53,1,Akatsuki Corps,7.4,7,4,Harsha LS,Raghi,no run,"Harsha LS to Raghi, no run",0,0,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__54,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,54,1,Akatsuki Corps,7.5,7,5,Harsha LS,Raghi,no run,"Harsha LS to Raghi, no run",0,0,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__55,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,55,1,Akatsuki Corps,8.0,8,0,Harsha LS,Raghi,wide,"Harsha LS to Raghi, wide",1,0,1,wide,0,,0,,0
2026_04_10_akatsuki_corps_vs_the_fibrillators__56,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,56,1,Akatsuki Corps,8.0,8,0,Harsha LS,Raghi,1 run,"Harsha LS to Raghi, 1 run",1,1,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__57,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,57,1,Akatsuki Corps,8.1,8,1,Sebastian,Raghi,2 runs,"Sebastian to Raghi, 2 runs",2,2,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__58,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,58,1,Akatsuki Corps,8.2,8,2,Sebastian,Raghi,no run,"Sebastian to Raghi, no run",0,0,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__59,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,59,1,Akatsuki Corps,8.3,8,3,Sebastian,Raghi,1 run,"Sebastian to Raghi, 1 run",1,1,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__60,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,60,1,Akatsuki Corps,8.4,8,4,Sebastian,Shadab,1 run,"Sebastian to Shadab, 1 run",1,1,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__61,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,61,1,Akatsuki Corps,8.5,8,5,Sebastian,Raghi,1 run,"Sebastian to Raghi, 1 run",1,1,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__62,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,62,1,Akatsuki Corps,9.0,9,0,Sebastian,Shadab,1 run,"Sebastian to Shadab, 1 run",1,1,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__63,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,63,1,Akatsuki Corps,9.1,9,1,Harsha LS,Shadab,no run,"Harsha LS to Shadab, no run",0,0,0,,0,,0,,1
2026_04_10_akatsuki_corps_vs_the_fibrillators__64,2026_04_10_akatsuki_corps_vs_the_fibrillators,Akatsuki Corps vs The Fibrillators,2026-04-10,Akatsuki Corps vs The Fibrillators (2026-04-10),Akatsuki Corps,The Fibrillators,Akatsuki Corps_2026-04-10.pdf,Ball-by-Ball Commentary & Live Score_ Akatsuki Corps vs The Fibrillators _ 2026-04-10 _ CricHeroes.csv,Akatsuki Corps,64,1,Akatsuki Corps,9.2,9,2,Harsha LS,Shadab,"OUT Caught out, Caught by Gokul S","Harsha LS to Shadab, OUT Caught out, Caught by Gokul S Shadab c Gokul S b Harsha LS (20r 21b 0x4s 1x6s SR: 95.24)",,,,,0,,1,out,1
