match_row_id,match_key,match_title,match_date,match_label,team_1,team_2,source_pdf,source_csv,batting_team_from_filename,sequence,innings_number,batting_team,ball,over_number,ball_in_over,bowler,batsman,detail,commentary,total_runs,batsman_runs,extras,extra_type,is_boundary,boundary_type,is_wicket,dismissal_kind,is_legal_ball
2026_04_27_minions_vs_akatsuki_corps__57,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,58,1,Minions,8.5,8,5,Prashanth,Vijay,1 run,"Prashanth to Vijay, 1 run",1,1,0,,0,,0,,1
2026_04_27_minions_vs_akatsuki_corps__58,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,59,1,Minions,9.0,9,0,Prashanth,Aijin John,no run,"Prashanth to Aijin John, no run",0,0,0,,0,,0,,1
2026_04_27_minions_vs_akatsuki_corps__59,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,60,1,Minions,9.1,9,1,Sibin k s,Vijay,OUT Hit wicket,"Sibin k s to Vijay, OUT Hit wicket Vijay hit wkt b Sibin k s (4r 7b 0x4s 0x6s SR: 57.14)",,,,,0,,1,out,1
2026_04_27_minions_vs_akatsuki_corps__60,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,61,1,Minions,9.3,9,3,Sibin k s,Akash L S,no run,"Sibin k s to Akash L S, no run",0,0,0,,0,,0,,1
2026_04_27_minions_vs_akatsuki_corps__61,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,62,1,Minions,9.4,9,4,Sibin k s,Akash L S,"OUT Caught out, Caught by Akhil S Babu","Sibin k s to Akash L S, OUT Caught out, Caught by Akhil S Babu Akash L S c Akhil S Babu b Sibin k s (0r 3b 0x4s 0x6s SR: 0.00)",,,,,0,,1,out,1
2026_04_27_minions_vs_akatsuki_corps__62,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,63,1,Minions,9.5,9,5,Sibin k s,SHAMAL KM,no run,"Sibin k s to SHAMAL KM, no run",0,0,0,,0,,0,,1
2026_04_27_minions_vs_akatsuki_corps__63,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,64,1,Minions,10.0,10,0,Sibin k s,SHAMAL KM,no run,"Sibin k s to SHAMAL KM, no run",0,0,0,,0,,0,,1
2026_04_27_minions_vs_akatsuki_corps__64,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,65,1,Minions,10.1,10,1,Jahir,Aijin John,no run,"Jahir to Aijin John, no run",0,0,0,,0,,0,,1
2026_04_27_minions_vs_akatsuki_corps__65,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,66,1,Minions,10.2,10,2,Jahir,Aijin John,1 run,"Jahir to Aijin John, 1 run",1,1,0,,0,,0,,1
2026_04_27_minions_vs_akatsuki_corps__66,2026_04_27_minions_vs_akatsuki_corps,Minions vs Akatsuki Corps,2026-04-27,Minions vs Akatsuki Corps (2026-04-27),Minions,Akatsuki Corps,Minions_Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.pdf,Ball-by-Ball Commentary & Live Score_ Minions vs Akatsuki Corps _ 2026-04-27 _ CricHeroes.csv,Minions,67,1,Minions,10.3,10,3,Jahir,SHAMAL KM,no run,"Jahir to SHAMAL KM, no run",0,0,0,,0,,0,,1
